site,DateTime,NEE_raw,NEE_lag,NEE_lead,Rg,Tair,Ustar,qc_co2_flux,signal_strength,wind_dir,decision,reason
LD,11/2/25 4:00,21.16778,10.50126,13.628241,0,-0.688,0.14536,1,17,274.614,keep,"Moderate positive winter-night NEE (21.17); immediate neighbors are 10.50/13.63; the six-hour plot is unstable/extreme (approximately -37.39 to 73.13); signal strength is very low (17); QC flag 1; u*=0.145 is at/below the provisional 0.19 review aid, so the selected U50 workflow should make the final turbulence screen; retain provisionally because low turbulence is handled by the selected U50 screening and gap-filling workflow."
LD,11/2/25 4:30,13.628241,21.16778,-1.390008,0,-0.274,0.0944334,2,20,254.139,keep,"Modest positive winter-night NEE (13.63); sign reversal or negative neighboring flux (21.17/-1.39); the six-hour plot is unstable/extreme (approximately -37.39 to 73.13); signal strength is low (20); QC flag 2; u*=0.094 is at/below the provisional 0.19 review aid, so the selected U50 workflow should make the final turbulence screen; retain provisionally because low turbulence is handled by the selected U50 screening and gap-filling workflow."
LD,11/7/25 3:00,18.371769999999998,-60.81392,0.8609900000000001,0,7.590000000000032,0.401244,2,60,171.191,remove,"Moderate positive winter-night NEE (18.37); immediate neighbors are low or negative (-60.81/0.86); the six-hour plot is unstable/extreme (approximately -60.94 to 18.35); signal strength is moderate (60); QC flag 2; combined magnitude, sign pattern, signal/QC, or surrounding instability is more consistent with an artifact than plausible respiration."
LD,11/7/25 5:00,18.46849,6.14453,1.9248300000000003,1.13411e-5,5.876000000000033,0.246615,0,25,169.628,remove,"Moderate positive winter-night NEE (18.47); immediate neighbors are 6.14/1.92; the six-hour plot is unstable/extreme (approximately -60.94 to 18.35); signal strength is low (25); QC flag 0; combined magnitude, sign pattern, signal/QC, or surrounding instability is more consistent with an artifact than plausible respiration."
LD,11/7/25 19:30,16.031691,2.985908,20.32564,0,9.210000000000036,0.420466,1,100,304.248,keep,Moderate positive winter-night NEE (16.03); immediate neighbors are 2.99/20.33; the plot shows a coherent positive episode of about 2 half-hours; signal strength is strong (100); QC flag 1; plot context and diagnostics are sufficiently consistent with plausible winter nighttime respiration to retain provisionally.
LD,11/7/25 20:00,20.32564,16.031691,5.52262,0,8.600000000000023,0.392403,1,71,306.614,keep,Moderate positive winter-night NEE (20.33); immediate neighbors are 16.03/5.52; the plot shows a coherent positive episode of about 2 half-hours; signal strength is strong (71); QC flag 1; plot context and diagnostics are sufficiently consistent with plausible winter nighttime respiration to retain provisionally.
LD,11/11/25 5:00,12.404879999999999,0.9271699999999998,-0.14527,1.2919e-4,-1.197,0.214637,1,97,238.719,keep,Modest positive winter-night NEE (12.40); immediate neighbors are low or negative (0.93/-0.15); the plot shows a single threshold-exceeding excursion; signal strength is strong (97); QC flag 1; plot context and diagnostics are sufficiently consistent with plausible winter nighttime respiration to retain provisionally.
LD,11/22/25 2:30,28.73136,56.44669999999999,0.9569390000000001,0,-2.47,0.0745524,1,20,107.158,keep,"Large positive winter-night NEE (28.73); immediate neighbors are 56.45/0.96; the plot shows a coherent positive episode of about 2 half-hours; signal strength is low (20); QC flag 1; u*=0.075 is at/below the provisional 0.19 review aid, so the selected U50 workflow should make the final turbulence screen; retain provisionally because low turbulence is handled by the selected U50 screening and gap-filling workflow."
LD,11/22/25 7:30,13.1488,NA,-3.063713,0.142994,-3.802,0.0448125,2,13,206.588,keep,"Modest positive winter-night NEE (13.15); the plot contains sparse surrounding data; signal strength is very low (13); QC flag 2; u*=0.045 is at/below the provisional 0.19 review aid, so the selected U50 workflow should make the final turbulence screen; retain provisionally because low turbulence is handled by the selected U50 screening and gap-filling workflow."
LD,11/22/25 17:30,15.62076,1.0879861999999998,-0.329981,0.714618,4.6299999999999955,0.268765,2,87,209.835,remove,Moderate positive winter-night NEE (15.62); immediate neighbors are low or negative (1.09/-0.33); the plot shows a single threshold-exceeding excursion; signal strength is strong (87); QC flag 2; appears to be a spike
LD,11/24/25 22:00,13.35604,3.596682,-1.06055,0,7.057000000000016,0.328548,1,87,157.347,keep,Modest positive winter-night NEE (13.36); immediate neighbors are low or negative (3.60/-1.06); the plot shows a single threshold-exceeding excursion; signal strength is strong (87); QC flag 1; plot context and diagnostics are sufficiently consistent with plausible winter nighttime respiration to retain provisionally.
LD,11/25/25 8:00,12.518740000000001,1.874346,1.1969499999999993,0.697486,6.420000000000016,0.162633,1,94,101.486,keep,"Modest positive winter-night NEE (12.52); immediate neighbors are low or negative (1.87/1.20); the plot shows a single threshold-exceeding excursion; signal strength is strong (94); QC flag 1; u*=0.163 is at/below the provisional 0.19 review aid, so the selected U50 workflow should make the final turbulence screen; retain provisionally because low turbulence is handled by the selected U50 screening and gap-filling workflow."
LD,11/26/25 2:30,43.205,-119.3805,-40.0326,0,8.783000000000015,0.58198,2,49,196.238,remove,"Very large positive winter-night NEE (43.20); immediate neighbors are low or negative (-119.38/-40.03); the six-hour plot is unstable/extreme (approximately -119.70 to 86.18); 2 plotted flux value(s) have |NEE| > 80; signal strength is low (49); QC flag 2; combined magnitude, sign pattern, signal/QC, or surrounding instability is more consistent with an artifact than plausible respiration."
LD,11/26/25 3:30,36.62916,-40.0326,-1.43988,0,5.347000000000037,0.676672,1,70,243.428,remove,"Very large positive winter-night NEE (36.63); immediate neighbors are low or negative (-40.03/-1.44); the six-hour plot is unstable/extreme (approximately -119.70 to 86.18); 2 plotted flux value(s) have |NEE| > 80; signal strength is strong (70); QC flag 1; combined magnitude, sign pattern, signal/QC, or surrounding instability is more consistent with an artifact than plausible respiration."
LD,11/26/25 8:00,26.56942,-0.607262,29.73896,0.368491,2.180000000000007,0.916894,2,90,222.023,remove,"Large positive winter-night NEE (26.57); sign reversal or negative neighboring flux (-0.61/29.74); the six-hour plot is unstable/extreme (approximately -11.05 to 104.04); 1 plotted flux value(s) have |NEE| > 80; signal strength is strong (90); QC flag 2; combined magnitude, sign pattern, signal/QC, or surrounding instability is more consistent with an artifact than plausible respiration."
LD,11/26/25 8:30,29.73896,26.56942,7.845470000000001,5.81328,1.9430000000000405,0.808745,0,66,224.176,remove,"Large positive winter-night NEE (29.74); immediate neighbors are 26.57/7.85; the six-hour plot is unstable/extreme (approximately -11.05 to 104.04); 1 plotted flux value(s) have |NEE| > 80; signal strength is moderate (66); QC flag 0; combined magnitude, sign pattern, signal/QC, or surrounding instability is more consistent with an artifact than plausible respiration."
LD,12/10/25 0:00,20.433660000000003,-48.6816,2.0466000000000015,1.19821e-4,-0.596,0.25145,2,11,112.708,remove,"Moderate positive winter-night NEE (20.43); immediate neighbors are low or negative (-48.68/2.05); the six-hour plot is unstable/extreme (approximately -124.90 to 28.07); 2 plotted flux value(s) have |NEE| > 80; signal strength is very low (11); QC flag 2; combined magnitude, sign pattern, signal/QC, or surrounding instability is more consistent with an artifact than plausible respiration."
LD,12/10/25 1:00,28.3082,2.0466000000000015,12.871005,4.3392e-5,-0.249,0.293844,2,2,114.262,remove,"Large positive winter-night NEE (28.31); immediate neighbors are 2.05/12.87; the six-hour plot is unstable/extreme (approximately -124.90 to 28.07); 2 plotted flux value(s) have |NEE| > 80; signal strength is very low (2); QC flag 2; combined magnitude, sign pattern, signal/QC, or surrounding instability is more consistent with an artifact than plausible respiration."
LD,12/10/25 1:30,12.871005,28.3082,-67.49682,4.0187e-5,-0.039,0.329539,0,15,118.539,remove,"Modest positive winter-night NEE (12.87); sign reversal or negative neighboring flux (28.31/-67.50); the six-hour plot is unstable/extreme (approximately -124.90 to 28.07); 2 plotted flux value(s) have |NEE| > 80; signal strength is very low (15); QC flag 0; combined magnitude, sign pattern, signal/QC, or surrounding instability is more consistent with an artifact than plausible respiration."
LD,12/10/25 3:30,21.498,-111.8605,NA,0,0.036000000000001364,0.295269,2,34,114.882,remove,"Moderate positive winter-night NEE (21.50); the plot contains sparse surrounding data; signal strength is low (34); QC flag 2; combined magnitude, sign pattern, signal/QC, or surrounding instability is more consistent with an artifact than plausible respiration."
LD,12/18/25 5:30,28.916230000000002,1.1765743,49.175200000000004,0,3.6370000000000005,0.406214,1,91,144.264,remove,"Large positive winter-night NEE (28.92); immediate neighbors are 1.18/49.18; the plot shows a coherent positive episode of about 2 half-hours; signal strength is strong (91); QC flag 1; combined magnitude, sign pattern, signal/QC, or surrounding instability is more consistent with an artifact than plausible respiration."
LD,12/18/25 6:00,49.175200000000004,28.916230000000002,-26.20184,0,3.7030000000000314,0.457448,1,68,141.705,remove,"Very large positive winter-night NEE (49.18); sign reversal or negative neighboring flux (28.92/-26.20); the six-hour plot is unstable/extreme (approximately -50.04 to 55.53); signal strength is moderate (68); QC flag 1; combined magnitude, sign pattern, signal/QC, or surrounding instability is more consistent with an artifact than plausible respiration."
LD,12/18/25 8:00,22.22207,55.69837,-4.00729,0.0910207,4.386000000000024,0.649698,1,37,168.06,remove,"Moderate positive winter-night NEE (22.22); sign reversal or negative neighboring flux (55.70/-4.01); the six-hour plot is unstable/extreme (approximately -50.04 to 55.53); signal strength is low (37); QC flag 1; combined magnitude, sign pattern, signal/QC, or surrounding instability is more consistent with an artifact than plausible respiration."
LD,12/18/25 18:30,140.81118999999998,-12.76542,24.72197,0,6.165999999999997,0.700059,1,63,252.392,remove,"Extreme positive winter-night NEE (140.81); sign reversal or negative neighboring flux (-12.77/24.72); the six-hour plot is unstable/extreme (approximately -54.87 to 140.50); 1 plotted flux value(s) have |NEE| > 80; signal strength is moderate (63); QC flag 1; combined magnitude, sign pattern, signal/QC, or surrounding instability is more consistent with an artifact than plausible respiration."
LD,12/18/25 19:00,24.72197,140.81118999999998,6.1221211,0,3.8740000000000236,0.516659,1,49,261.448,remove,"Moderate positive winter-night NEE (24.72); immediate neighbors are 140.81/6.12; the six-hour plot is unstable/extreme (approximately -102.36 to 140.43); 2 plotted flux value(s) have |NEE| > 80; signal strength is low (49); QC flag 1; combined magnitude, sign pattern, signal/QC, or surrounding instability is more consistent with an artifact than plausible respiration."
LD,12/22/25 22:30,42.14898,68.1624,-16.36978,0,2.365000000000009,0.385466,1,83,142.153,remove,"Very large positive winter-night NEE (42.15); sign reversal or negative neighboring flux (68.16/-16.37); the six-hour plot is unstable/extreme (approximately -18.78 to 68.03); signal strength is strong (83); QC flag 1; combined magnitude, sign pattern, signal/QC, or surrounding instability is more consistent with an artifact than plausible respiration."
LD,12/23/25 1:30,22.42299,-18.637286,25.780230000000003,0,1.6820000000000164,0.203836,2,81,140.397,keep,Moderate positive winter-night NEE (22.42); sign reversal or negative neighboring flux (-18.64/25.78); the plot shows a coherent positive episode of about 2 half-hours; signal strength is strong (81); QC flag 2; evidence remains mixed; appearst to be a burst
LD,12/23/25 2:00,25.780230000000003,22.42299,2.92754,0,1.4770000000000323,0.172746,1,59,130.852,keep,"Large positive winter-night NEE (25.78); immediate neighbors are 22.42/2.93; the plot shows a coherent positive episode of about 2 half-hours; signal strength is moderate (59); QC flag 1; u*=0.173 is at/below the provisional 0.19 review aid, so the selected U50 workflow should make the final turbulence screen; retain provisionally because low turbulence is handled by the selected U50 screening and gap-filling workflow."
LD,12/26/25 5:00,47.4594,-24.81697,6.421273,0,-1.146,0.524363,0,24,94.3839,remove,"Very large positive winter-night NEE (47.46); sign reversal or negative neighboring flux (-24.82/6.42); the plot shows a single threshold-exceeding excursion; signal strength is low (24); QC flag 0; combined magnitude, sign pattern, signal/QC, or surrounding instability is more consistent with an artifact than plausible respiration."
LD,12/26/25 17:30,15.007900000000001,0.8761999999999999,7.454980000000001,2.46603,0.3210000000000264,0.168464,2,7,271.375,keep,"Moderate positive winter-night NEE (15.01); immediate neighbors are 0.88/7.45; the plot shows a single threshold-exceeding excursion; signal strength is very low (7); QC flag 2; u*=0.168 is at/below the provisional 0.19 review aid, so the selected U50 workflow should make the final turbulence screen; retain provisionally because low turbulence is handled by the selected U50 screening and gap-filling workflow."
LD,12/28/25 2:00,36.68267,5.869118,18.91942,0,-0.177,0.401682,2,94,97.4514,remove,Very large positive winter-night NEE (36.68); immediate neighbors are 5.87/18.92; the plot shows a coherent positive episode of about 2 half-hours; signal strength is strong (94); QC flag 2; evidence remains mixed; appears to be a spike
LD,12/28/25 2:30,18.91942,36.68267,-8.08376,0,-0.224,0.439623,1,61,97.4269,keep,Moderate positive winter-night NEE (18.92); sign reversal or negative neighboring flux (36.68/-8.08); the plot shows a coherent positive episode of about 2 half-hours; signal strength is moderate (61); QC flag 1; plot context and diagnostics are sufficiently consistent with plausible winter nighttime respiration to retain provisionally.
LD,12/28/25 23:00,26.186149999999998,-25.47,23.62372,0,2.7549999999999955,1.03059,2,80,257.175,remove,"Large positive winter-night NEE (26.19); sign reversal or negative neighboring flux (-25.47/23.62); the six-hour plot is unstable/extreme (approximately -25.66 to 94.82); 1 plotted flux value(s) have |NEE| > 80; signal strength is strong (80); QC flag 2; combined magnitude, sign pattern, signal/QC, or surrounding instability is more consistent with an artifact than plausible respiration."
LD,12/28/25 23:30,23.62372,26.186149999999998,-1.07129,0,1.632000000000005,1.3993,1,69,256.85,remove,"Moderate positive winter-night NEE (23.62); sign reversal or negative neighboring flux (26.19/-1.07); the six-hour plot is unstable/extreme (approximately -25.81 to 187.98); 2 plotted flux value(s) have |NEE| > 80; signal strength is moderate (69); QC flag 1; combined magnitude, sign pattern, signal/QC, or surrounding instability is more consistent with an artifact than plausible respiration."
LD,12/29/25 0:30,30.186367,-1.07129,95.00610999999999,0,0.7259999999999991,0.772338,1,56,255.1,remove,"Large positive winter-night NEE (30.19); sign reversal or negative neighboring flux (-1.07/95.01); the six-hour plot is unstable/extreme (approximately -25.81 to 187.98); 2 plotted flux value(s) have |NEE| > 80; signal strength is moderate (56); QC flag 1; combined magnitude, sign pattern, signal/QC, or surrounding instability is more consistent with an artifact than plausible respiration."
LD,12/29/25 2:00,32.0949,95.00610999999999,188.30897199999998,0,0.7010000000000218,0.935407,1,68,252.2,remove,"Large positive winter-night NEE (32.09); immediate neighbors are 95.01/188.31; the plot contains sparse surrounding data; signal strength is moderate (68); QC flag 1; combined magnitude, sign pattern, signal/QC, or surrounding instability is more consistent with an artifact than plausible respiration."
LD,12/30/25 21:30,23.455689999999997,2.574188,-16.5276,0.00125738,-7.512,0.109258,1,93,239.118,keep,"Moderate positive winter-night NEE (23.46); immediate neighbors are low or negative (2.57/-16.53); the plot shows a single threshold-exceeding excursion; signal strength is strong (93); QC flag 1; u*=0.109 is at/below the provisional 0.19 review aid, so the selected U50 workflow should make the final turbulence screen; retain provisionally because low turbulence is handled by the selected U50 screening and gap-filling workflow."
LD,12/30/25 22:30,32.70479,-16.5276,-3.67741,0.00116517,-7.455,0.105335,2,14,223.888,keep,"Large positive winter-night NEE (32.70); immediate neighbors are low or negative (-16.53/-3.68); the plot shows a single threshold-exceeding excursion; signal strength is very low (14); QC flag 2; u*=0.105 is at/below the provisional 0.19 review aid, so the selected U50 workflow should make the final turbulence screen; retain provisionally because low turbulence is handled by the selected U50 screening and gap-filling workflow."
LD,12/30/25 23:30,20.12826,-3.67741,24.33886,7.69222e-4,-7.53,0.0839698,1,4,232.192,keep,"Moderate positive winter-night NEE (20.13); sign reversal or negative neighboring flux (-3.68/24.34); the plot shows a coherent positive episode of about 2 half-hours; signal strength is very low (4); QC flag 1; u*=0.084 is at/below the provisional 0.19 review aid, so the selected U50 workflow should make the final turbulence screen; retain provisionally because low turbulence is handled by the selected U50 screening and gap-filling workflow."
LD,12/31/25 0:00,24.33886,20.12826,2.2034569999999998,9.91113e-4,-7.659,0.0532089,1,NA,228.525,keep,"Moderate positive winter-night NEE (24.34); immediate neighbors are 20.13/2.20; the plot shows a coherent positive episode of about 2 half-hours; signal strength is unavailable; QC flag 1; u*=0.053 is at/below the provisional 0.19 review aid, so the selected U50 workflow should make the final turbulence screen; retain provisionally because low turbulence is handled by the selected U50 screening and gap-filling workflow."
LD,12/31/25 1:00,13.15551,2.2034569999999998,-6.68859,4.86188e-4,-7.51,0.211508,1,NA,274.288,keep,Modest positive winter-night NEE (13.16); immediate neighbors are low or negative (2.20/-6.69); the plot shows a single threshold-exceeding excursion; signal strength is unavailable; QC flag 1; evidence remains mixed; sustained positive fluxes
LD,12/31/25 17:30,22.111414,11.460141,-0.085677,1.90677,-5.234,0.525869,0,100,312.019,keep,Moderate positive winter-night NEE (22.11); sign reversal or negative neighboring flux (11.46/-0.09); the plot shows a single threshold-exceeding excursion; signal strength is strong (100); QC flag 0; plot context and diagnostics are sufficiently consistent with plausible winter nighttime respiration to retain provisionally.
MD,1/12/25 19:30,27.960119,-3.61972,10.0659,3.09415e-4,0.36100000000004684,0.505824,1,29,220.145,remove,"Large positive winter-night NEE (27.96); sign reversal or negative neighboring flux (-3.62/10.07); the plot shows a single threshold-exceeding excursion; signal strength is low (29); QC flag 1; combined magnitude, sign pattern, signal/QC, or surrounding instability is more consistent with an artifact than plausible respiration."
MD,2/3/25 4:00,14.855419999999999,0.49682139999999997,4.24721,0,0.9020000000000437,0.0972601,1,98,165.839,keep,"Modest positive winter-night NEE (14.86); immediate neighbors are low or negative (0.50/4.25); the plot shows a single threshold-exceeding excursion; signal strength is strong (98); QC flag 1; u*=0.097 is at/below the provisional 0.19 review aid, so the selected U50 workflow should make the final turbulence screen; retain provisionally because low turbulence is handled by the selected U50 screening and gap-filling workflow."
MD,2/3/25 7:00,24.82351,0.9728400000000006,15.171579999999999,0,0.8350000000000364,0.133983,0,29,95.6214,keep,"Moderate positive winter-night NEE (24.82); immediate neighbors are 0.97/15.17; the plot shows a coherent positive episode of about 2 half-hours; signal strength is low (29); QC flag 0; u*=0.134 is at/below the provisional 0.19 review aid, so the selected U50 workflow should make the final turbulence screen; retain provisionally because low turbulence is handled by the selected U50 screening and gap-filling workflow."
MD,2/3/25 7:30,15.171579999999999,24.82351,3.52318,9.91853e-4,0.9830000000000041,0.17778,1,16,98.3389,keep,"Moderate positive winter-night NEE (15.17); immediate neighbors are 24.82/3.52; the plot shows a coherent positive episode of about 2 half-hours; signal strength is very low (16); QC flag 1; u*=0.178 is at/below the provisional 0.19 review aid, so the selected U50 workflow should make the final turbulence screen; retain provisionally because low turbulence is handled by the selected U50 screening and gap-filling workflow."
MD,2/6/25 5:00,22.101299999999995,-55.6802,NA,4.36386e-5,-5.826,0.111032,0,0,87.074,keep,"Moderate positive winter-night NEE (22.10); the plot contains sparse surrounding data; signal strength is very low (0); QC flag 0; u*=0.111 is at/below the provisional 0.19 review aid, so the selected U50 workflow should make the final turbulence screen; retain provisionally because low turbulence is handled by the selected U50 screening and gap-filling workflow."
MD,2/16/25 0:00,12.28902,1.6988290000000001,1.6914999999999996,2.82542e-4,-4.461,0.258664,2,82,9.21825,keep,Modest positive winter-night NEE (12.29); immediate neighbors are low or negative (1.70/1.69); the plot shows a single threshold-exceeding excursion; signal strength is strong (82); QC flag 2; plot context and diagnostics are sufficiently consistent with plausible winter nighttime respiration to retain provisionally.
MD,2/16/25 1:00,12.64268,1.6914999999999996,5.91331,1.15876e-4,-4.408,0.353902,2,39,14.1652,keep,Modest positive winter-night NEE (12.64); immediate neighbors are 1.69/5.91; the plot shows a single threshold-exceeding excursion; signal strength is low (39); QC flag 2; evidence remains mixed; sustained positive fluxees
MD,2/17/25 22:00,18.04465,8.034875,16.3953,3.10647e-5,-16.285,0.215586,1,68,239.072,keep,Moderate positive winter-night NEE (18.04); immediate neighbors are 8.03/16.40; the plot shows a coherent positive episode of about 2 half-hours; signal strength is moderate (68); QC flag 1; plot context and diagnostics are sufficiently consistent with plausible winter nighttime respiration to retain provisionally.
