site,DateTime,NEE_raw,NEE_lag,NEE_lead,Rg,Tair,Ustar,qc_co2_flux,signal_strength,wind_dir,decision,reason
LD,2/28/24 1:00,-22.19455,-9.38808,-7.28959,0,13.637,0.361247,2,93,245.308,remove,Very large winter-night NEE (-22.19); immediate neighbors -9.39/-7.29; plot shows a coherent run of 5 half-hours below -5 (context -39.23 to 7.69); signal strong (93); QC 2; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,2/28/24 1:30,-7.28959,-22.19455,1.945225,0,11.461000000000013,0.380884,0,100,288.699,keep,Modest winter-night NEE (-7.29); immediate neighbors -22.19/1.95; plot shows a coherent run of 5 half-hours below -5 (context -39.23 to 7.69); signal strong (100); QC 0; preliminary keep to preserve plausible half-hourly negative variability; no decisive artifact pattern.
LD,3/2/24 21:30,-7.812313,-3.841016,-0.60562,0,4.085000000000036,0.19689,1,100,142.658,keep,Modest winter-night NEE (-7.81); immediate neighbors -3.84/-0.61; plot shows an isolated excursion (context -7.81 to 1.07); signal strong (100); QC 1; preliminary keep to preserve plausible half-hourly negative variability; no decisive artifact pattern.
LD,3/5/24 3:00,-6.351697,8.301527,-12.63479,0,11.081000000000017,0.552813,2,52,311.524,remove,Modest winter-night NEE (-6.35); immediate neighbors 8.30/-12.63; plot context is unstable/extreme (-12.63 to 18.16); signal moderate (52); QC 2; conflicting evidence
LD,3/16/24 22:30,-8.12752,2.577334,4.7857400000000005,0,3.6200000000000045,0.561568,2,84,307.607,keep,Modest winter-night NEE (-8.13); immediate neighbors 2.58/4.79; plot shows an isolated excursion (context -8.13 to 4.79); signal acceptable (84); QC 2; preliminary keep to preserve plausible half-hourly negative variability; no decisive artifact pattern.
LD,3/26/24 4:30,-23.38893,85.65746,-14.054976,0,8.931,0.672102,1,62,141.595,remove,Very large winter-night NEE (-23.39); immediate neighbors 85.66/-14.05; plot context is unstable/extreme (-23.39 to 85.73); signal acceptable (62); QC 1; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,3/26/24 5:00,-14.054976,-23.38893,3.6678779999999995,0,8.123000000000047,0.603487,1,64,128.363,remove,Moderately large winter-night NEE (-14.05); immediate neighbors -23.39/3.67; plot context is unstable/extreme (-23.40 to 85.72); signal acceptable (64); QC 1; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,3/26/24 8:30,-14.72533,36.37855,28.279082,2.38314,8.912000000000035,0.862835,0,65,149.26,remove,Moderately large winter-night NEE (-14.73); immediate neighbors 36.38/28.28; plot shows an isolated excursion (context -25.35 to 36.38); signal acceptable (65); QC 0; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,3/26/24 22:30,-9.84284,17.05561,2.1639679999999997,0,3.7630000000000337,0.760674,0,47,246.799,keep,Modest winter-night NEE (-9.84); immediate neighbors 17.06/2.16; plot shows an isolated excursion (context -9.84 to 17.06); signal low (47); QC 0; preliminary keep to preserve plausible half-hourly negative variability; no decisive artifact pattern.
LD,11/1/24 3:00,-21.4156,62.308460000000004,106.11439999999999,0,6.4809999999999945,0.59402,1,93,271.655,remove,Very large winter-night NEE (-21.42); immediate neighbors 62.31/106.11; plot context is unstable/extreme (-195.89 to 117.47); signal strong (93); QC 1; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,11/1/24 6:30,-5.70131,58.4792,3.3013936,0,5.792,0.554585,0,87,300.25,keep,Modest winter-night NEE (-5.70); immediate neighbors 58.48/3.30; plot context is unstable/extreme (-196.74 to 106.26); signal acceptable (87); QC 0; conflicting evidence
LD,11/3/24 18:00,-11.41731,-188.148579,40.78832,0.205516,13.273000000000025,0.499937,1,93,110.689,remove,Borderline-large winter-night NEE (-11.42); immediate neighbors -188.15/40.79; plot context is unstable/extreme (-188.16 to 113.60); signal strong (93); QC 1; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,11/3/24 19:30,-12.66806,-129.064,113.59287,0,12.010000000000048,0.581705,2,93,120.304,remove,Moderately large winter-night NEE (-12.67); immediate neighbors -129.06/113.59; plot context is unstable/extreme (-188.15 to 113.61); signal strong (93); QC 2; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,11/3/24 21:30,-14.98678,5.83632,46.48065,0,11.057000000000016,0.517817,2,90,120.545,remove,Moderately large winter-night NEE (-14.99); immediate neighbors 5.84/46.48; plot context is unstable/extreme (-129.13 to 113.67); signal strong (90); QC 2; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,11/3/24 23:30,-11.17866,-0.80682,NA,0,12.408000000000015,0.646225,1,92,127.723,remove,Borderline-large winter-night NEE (-11.18); previous value -0.81; next unavailable; plot context is unstable/extreme (-69.50 to 152.70); signal strong (92); QC 1; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,11/4/24 2:00,-18.30957,-69.44552,65.2397,0,10.939000000000021,0.408161,2,39,137.633,remove,Large winter-night NEE (-18.31); immediate neighbors -69.45/65.24; plot context is unstable/extreme (-69.50 to 152.71); signal low (39); QC 2; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,11/4/24 23:00,-17.07478,2.835491,NA,0,16.950000000000045,0.505176,1,89,196.713,remove,Large winter-night NEE (-17.07); previous value 2.84; next unavailable; plot context is unstable/extreme (-72.75 to 112.42); signal acceptable (89); QC 1; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,11/6/24 5:30,-15.293111,2.12209,23.4673,0,12.184000000000026,0.130257,2,38,228.231,remove,Large winter-night NEE (-15.29); immediate neighbors 2.12/23.47; plot shows an isolated excursion (context -15.29 to 23.46); signal low (38); QC 2; u*=0.130 is low; the later site-specific u* scenario should handle low-turbulence screening symmetrically; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,11/10/24 6:30,-13.43175,-45.5181,18.31768,0,6.532000000000039,0.243495,2,45,111.209,remove,Moderately large winter-night NEE (-13.43); immediate neighbors -45.52/18.32; plot context is unstable/extreme (-60.55 to 22.12); signal low (45); QC 2; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,11/10/24 18:30,-28.88909,2.968781,-1.64981,0.0013528,10.841000000000008,0.623919,2,67,258.485,remove,Very large winter-night NEE (-28.89); immediate neighbors 2.97/-1.65; plot context is unstable/extreme (-28.89 to 18.27); signal acceptable (67); QC 2; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,11/10/24 23:00,-16.11071,-80.16829,2.45442,0,10.249000000000024,0.503929,2,70,267.362,remove,Large winter-night NEE (-16.11); immediate neighbors -80.17/2.45; plot context is unstable/extreme (-80.16 to 18.27); signal acceptable (70); QC 2; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,11/13/24 22:00,-8.76091,-66.304004,-90.4963,6.38552e-5,7.453000000000031,0.352331,2,93,116.765,remove,Modest winter-night NEE (-8.76); immediate neighbors -66.30/-90.50; plot context is unstable/extreme (-90.43 to 32.19); signal strong (93); QC 2; conflicting evidence.
LD,11/14/24 0:30,-7.40742,NA,-61.22414,3.20756e-4,5.7309999999999945,0.23815,1,48,105.169,remove,Modest winter-night NEE (-7.41); previous unavailable; next value -61.22; plot context is unstable/extreme (-90.37 to 126.57); signal low (48); QC 1; conflicting evidence.
LD,11/14/24 3:30,-15.8882,NA,26.35772,0,5.594000000000051,0.271267,2,38,101.864,remove,Large winter-night NEE (-15.89); previous unavailable; next value 26.36; plot context is unstable/extreme (-571.08 to 127.25); signal low (38); QC 2; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,11/14/24 6:00,-7.18713,-569.24157,-29.3886,0,5.563000000000045,0.287613,0,48,102.866,keep,Modest winter-night NEE (-7.19); immediate neighbors -569.24/-29.39; plot context is unstable/extreme (-568.20 to 123.57); signal low (48); QC 0; conflicting evidence.
LD,11/14/24 6:30,-29.3886,-7.18713,-363.288306,0,5.603000000000009,0.861581,1,46,105.147,remove,Very large winter-night NEE (-29.39); immediate neighbors -7.19/-363.29; plot context is unstable/extreme (-568.26 to 123.51); signal low (46); QC 1; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,11/14/24 8:30,-8.7134,107.23259999999999,28.23097,8.72105,5.844000000000051,0.308633,1,40,100.52,keep,Modest winter-night NEE (-8.71); immediate neighbors 107.23/28.23; plot context is unstable/extreme (-566.14 to 106.61); signal low (40); QC 1; conflicting evidence
LD,11/17/24 22:00,-19.43299,1.0198899999999997,29.39642,5.34758e-4,9.494000000000028,0.188028,2,43,247.291,remove,Large winter-night NEE (-19.43); immediate neighbors 1.02/29.40; plot shows an isolated excursion (context -19.43 to 43.89); signal low (43); QC 2; u*=0.188 is low; the later site-specific u* scenario should handle low-turbulence screening symmetrically; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,11/19/24 8:00,-16.72355,32.09446,-0.511078,0.550119,10.691000000000031,0.502101,0,93,117.339,remove,Large winter-night NEE (-16.72); immediate neighbors 32.09/-0.51; plot context is unstable/extreme (-345.23 to 55.46); signal strong (93); QC 0; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,11/19/24 9:00,-13.01551,-0.511078,2.1045300000000005,6.58224,11.072000000000003,0.532455,1,83,122.394,remove,Moderately large winter-night NEE (-13.02); immediate neighbors -0.51/2.10; plot context is unstable/extreme (-81.76 to 32.10); signal acceptable (83); QC 1; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,11/20/24 20:00,-6.188388,1.7130226899999998,-6.3847,0,3.4740000000000464,0.684223,2,99,265.588,keep,Modest winter-night NEE (-6.19); immediate neighbors 1.71/-6.38; plot shows a coherent run of 2 half-hours below -5 (context -24.00 to 13.74); signal strong (99); QC 2; preliminary keep to preserve plausible half-hourly negative variability; no decisive artifact pattern.
LD,11/20/24 20:30,-6.3847,-6.188388,5.949558,0,2.6240000000000236,0.40721,1,89,261.514,keep,Modest winter-night NEE (-6.38); immediate neighbors -6.19/5.95; plot shows a coherent run of 2 half-hours below -5 (context -24.00 to 13.74); signal acceptable (89); QC 1; preliminary keep to preserve plausible half-hourly negative variability; no decisive artifact pattern.
LD,11/20/24 22:30,-23.99447,1.515458,-3.659699,0,0.7860000000000014,0.411429,1,22,250.541,remove,Very large winter-night NEE (-23.99); immediate neighbors 1.52/-3.66; plot shows an isolated excursion (context -23.99 to 13.74); signal very low (22); QC 1; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,11/21/24 2:00,-12.26518,4.54222,-1.453385,0,0.6790000000000305,0.374458,2,79,255.002,remove,Moderately large winter-night NEE (-12.27); immediate neighbors 4.54/-1.45; plot context is unstable/extreme (-48.22 to 25.33); signal acceptable (79); QC 2; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,11/21/24 19:00,-8.6143,-0.174058,-3.40657,5.91709e-5,0.5910000000000082,0.1117,1,91,257.99,keep,"Modest winter-night NEE (-8.61); immediate neighbors -0.17/-3.41; plot shows an isolated excursion (context -8.61 to 3.67); signal strong (91); QC 1; u*=0.112 is low; the later site-specific u* scenario should handle low-turbulence screening symmetrically; preliminary keep of the raw value so u* filtering, rather than asymmetric manual censoring, determines its use."
LD,11/23/24 0:30,-12.34033,-53.28822,49.132069,0,5.275000000000034,0.885217,2,33,309.04,remove,Moderately large winter-night NEE (-12.34); immediate neighbors -53.29/49.13; plot context is unstable/extreme (-98.26 to 55.46); signal low (33); QC 2; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,11/25/24 19:30,-24.889165,-3.29232,6.89612,0,6.0120000000000005,0.475213,2,90,281.815,remove,Very large winter-night NEE (-24.89); immediate neighbors -3.29/6.90; plot shows an isolated excursion (context -24.89 to 31.52); signal strong (90); QC 2; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,11/25/24 21:30,-21.26045,-4.202386,3.9761408,0,4.346000000000004,0.485768,2,84,287.815,remove,Very large winter-night NEE (-21.26); immediate neighbors -4.20/3.98; plot shows an isolated excursion (context -24.89 to 31.52); signal acceptable (84); QC 2; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,11/25/24 23:30,-14.18145,3.6505,4.94851,0,3.583000000000027,0.64917,2,58,286.089,remove,Moderately large winter-night NEE (-14.18); immediate neighbors 3.65/4.95; plot shows an isolated excursion (context -21.26 to 15.22); signal moderate (58); QC 2; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,11/26/24 2:30,-10.43997,15.232598,-0.3871,0,2.941000000000031,0.61537,2,54,277.629,remove,Borderline-large winter-night NEE (-10.44); immediate neighbors 15.23/-0.39; plot shows an isolated excursion (context -14.18 to 21.99); signal moderate (54); QC 2; conflicting evidence.
LD,12/15/24 8:00,-7.6465,-35.88364,115.18443,0.0674722,0.7909999999999968,0.333018,2,48,110.902,remove,Modest winter-night NEE (-7.65); immediate neighbors -35.88/115.18; plot context is unstable/extreme (-35.90 to 115.29); signal low (48); QC 2; conflicting evidence.
LD,12/16/24 17:30,-7.43105,14.3847,2.6117749999999997,0.442841,7.933,0.612669,1,41,257.391,keep,Modest winter-night NEE (-7.43); immediate neighbors 14.38/2.61; plot shows an isolated excursion (context -14.22 to 29.98); signal low (41); QC 1; preliminary keep to preserve plausible half-hourly negative variability; no decisive artifact pattern.
LD,12/16/24 18:30,-14.22325,2.6117749999999997,14.91703,0,6.895000000000039,0.535678,1,36,258.886,remove,Moderately large winter-night NEE (-14.22); immediate neighbors 2.61/14.92; plot shows an isolated excursion (context -14.22 to 29.98); signal low (36); QC 1; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,12/19/24 21:30,-7.55758,0.8132978000000001,-0.690038,3.92008e-5,-3.785,0.270788,1,98,90.1204,keep,Modest winter-night NEE (-7.56); immediate neighbors 0.81/-0.69; plot shows an isolated excursion (context -7.56 to 1.97); signal strong (98); QC 1; preliminary keep to preserve plausible half-hourly negative variability; no decisive artifact pattern.
LD,12/26/24 7:00,-7.886276,6.1093720000000005,-0.049296,0,0.5480000000000018,0.260469,2,81,119.854,keep,Modest winter-night NEE (-7.89); immediate neighbors 6.11/-0.05; plot shows an isolated excursion (context -7.89 to 6.11); signal acceptable (81); QC 2; preliminary keep to preserve plausible half-hourly negative variability; no decisive artifact pattern.
LD,12/27/24 1:30,-8.08678,1.5066599999999999,-31.378156,0,4.970000000000027,0.397166,2,13,139.701,remove,Modest winter-night NEE (-8.09); immediate neighbors 1.51/-31.38; plot shows a coherent run of 2 half-hours below -5 (context -31.37 to 20.56); signal very low (13); QC 2; conflicting evidence
LD,12/27/24 5:00,-10.27002,17.81776,-1.23827,0,4.460000000000036,0.364805,2,44,122.888,remove,Borderline-large winter-night NEE (-10.27); immediate neighbors 17.82/-1.24; plot shows an isolated excursion (context -31.37 to 17.81); signal low (44); QC 2; conflicting evidence.
LD,12/27/24 17:30,-11.48951,-0.673802,49.5972,0.707365,6.220000000000027,0.339845,2,59,106.041,remove,Borderline-large winter-night NEE (-11.49); immediate neighbors -0.67/49.60; plot context is unstable/extreme (-64.23 to 49.63); signal moderate (59); QC 2; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,12/27/24 18:30,-8.86111,49.5972,-13.6695,0,6.2830000000000155,0.340298,0,17,109.197,keep,Modest winter-night NEE (-8.86); immediate neighbors 49.60/-13.67; plot context is unstable/extreme (-64.23 to 49.63); signal very low (17); QC 0; conflicting evidence.
LD,12/27/24 19:00,-13.6695,-8.86111,-64.20622,0,6.235000000000014,0.356478,2,16,110.888,remove,Moderately large winter-night NEE (-13.67); immediate neighbors -8.86/-64.21; plot context is unstable/extreme (-64.23 to 49.63); signal very low (16); QC 2; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,12/27/24 20:30,-11.02048,-4.38202,-6.47919,0,6.213999999999999,0.422116,2,57,113.677,remove,Borderline-large winter-night NEE (-11.02); immediate neighbors -4.38/-6.48; plot context is unstable/extreme (-64.23 to 49.63); signal moderate (57); QC 2; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,12/27/24 21:00,-6.47919,-11.02048,-17.857051,0,6.446000000000026,0.454247,2,61,117.748,keep,Modest winter-night NEE (-6.48); immediate neighbors -11.02/-17.86; plot context is unstable/extreme (-64.24 to 49.63); signal acceptable (61); QC 2; conflicting evidence.
LD,12/27/24 21:30,-17.857051,-6.47919,1.139485,0,6.641999999999996,0.42298,2,59,117.898,remove,Large winter-night NEE (-17.86); immediate neighbors -6.48/1.14; plot context is unstable/extreme (-64.21 to 63.54); signal moderate (59); QC 2; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,12/28/24 23:30,-6.72307,-15.40382,-39.45188,0,4.792,0.145681,2,98,180.121,keep,"Modest winter-night NEE (-6.72); immediate neighbors -15.40/-39.45; plot shows a coherent run of 3 half-hours below -5 (context -39.45 to 4.09); signal strong (98); QC 2; u*=0.146 is low; the later site-specific u* scenario should handle low-turbulence screening symmetrically; preliminary keep of the raw value so u* filtering, rather than asymmetric manual censoring, determines its use."
LD,12/29/24 4:00,-11.500101,1.1297540000000001,-1.839131,0,3.684000000000026,0.101796,1,95,93.0094,remove,Borderline-large winter-night NEE (-11.50); immediate neighbors 1.13/-1.84; plot shows an isolated excursion (context -11.50 to 4.10); signal strong (95); QC 1; u*=0.102 is low; the later site-specific u* scenario should handle low-turbulence screening symmetrically; conflicting evidence;.
LD,12/30/24 0:30,-24.7747897,44.348102,-9.1809,0,2.847000000000037,0.570087,0,32,303.598,remove,Very large winter-night NEE (-24.77); immediate neighbors 44.35/-9.18; plot context is unstable/extreme (-59.38 to 44.33); signal low (32); QC 0; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,12/30/24 1:00,-9.1809,-24.7747897,-4.77396,0,2.75,0.575483,2,29,307.435,remove,Modest winter-night NEE (-9.18); immediate neighbors -24.77/-4.77; plot shows a coherent run of 2 half-hours below -5 (context -24.77 to 44.34); signal very low (29); QC 2; conflicting evidence
LD,12/30/24 2:30,-16.3845,-4.77396,1.2680900000000002,0,2.7450000000000045,0.696421,0,26,294.097,remove,Large winter-night NEE (-16.38); immediate neighbors -4.77/1.27; plot shows an isolated excursion (context -24.77 to 44.34); signal very low (26); QC 0; preliminary removal because magnitude and/or context provides clear artifact concern.
LD,12/30/24 20:00,-8.75823,5.1313737999999995,NA,0,1.962000000000046,0.12391,2,63,239.641,keep,"Modest winter-night NEE (-8.76); previous value 5.13; next unavailable; plot shows an isolated excursion (context -20.04 to 16.08); signal acceptable (63); QC 2; u*=0.124 is low; the later site-specific u* scenario should handle low-turbulence screening symmetrically; preliminary keep of the raw value so u* filtering, rather than asymmetric manual censoring, determines its use."
MD,1/3/24 18:30,-7.549612,1.2025399999999995,-1.4674526,2.72926e-4,-0.233,0.504127,2,93,343.467,keep,Modest winter-night NEE (-7.55); immediate neighbors 1.20/-1.47; plot shows an isolated excursion (context -7.55 to 5.21); signal strong (93); QC 2; preliminary keep to preserve plausible half-hourly negative variability; no decisive artifact pattern.
MD,1/14/24 21:00,-8.719626,1.3556185,4.34067,0.11111111111111112,-11.64,0.537019,1,100,221.098,keep,Modest winter-night NEE (-8.72); immediate neighbors 1.36/4.34; plot shows an isolated excursion (context -8.72 to 4.34); signal strong (100); QC 1; preliminary keep to preserve plausible half-hourly negative variability; no decisive artifact pattern.
MD,1/26/24 0:30,-7.10465,1.1710600000000007,-10.35684,2.70461e-4,0.7240000000000464,0.45603,2,60,67.1074,remove,Modest winter-night NEE (-7.10); immediate neighbors 1.17/-10.36; plot context is unstable/extreme (-70.41 to 57.78); signal acceptable (60); QC 2; conflicting evidence.
MD,1/26/24 1:00,-10.35684,-7.10465,9.67265,2.63557e-4,0.7620000000000005,0.568811,0,56,70.3207,remove,Borderline-large winter-night NEE (-10.36); immediate neighbors -7.10/9.67; plot context is unstable/extreme (-70.41 to 57.79); signal moderate (56); QC 0; preliminary removal because magnitude and/or context provides clear artifact concern.
MD,1/26/24 3:30,-25.99070871,9.726100000000002,-24.6467,1.44476e-4,1.0670000000000073,0.325771,0,56,23.1832,remove,Very large winter-night NEE (-25.99); immediate neighbors 9.73/-24.65; plot context is unstable/extreme (-70.39 to 57.80); signal moderate (56); QC 0; preliminary removal because magnitude and/or context provides clear artifact concern.
MD,1/26/24 4:00,-24.6467,-25.99070871,-41.63799,0,1.066000000000031,0.414415,2,55,18.147,remove,Very large winter-night NEE (-24.65); immediate neighbors -25.99/-41.64; plot context is unstable/extreme (-70.39 to 57.80); signal moderate (55); QC 2; preliminary removal because magnitude and/or context provides clear artifact concern.
MD,1/26/24 5:00,-22.33049,-41.63799,57.498009999999994,4.68437e-5,1.0270000000000437,0.326945,1,46,13.7369,remove,Very large winter-night NEE (-22.33); immediate neighbors -41.64/57.50; plot context is unstable/extreme (-70.35 to 58.07); signal low (46); QC 1; preliminary removal because magnitude and/or context provides clear artifact concern.
MD,1/26/24 6:30,-28.67419,5.30605,8.001819999999999,0,1.1240000000000236,0.357586,1,46,34.4801,remove,Very large winter-night NEE (-28.67); immediate neighbors 5.31/8.00; plot context is unstable/extreme (-41.63 to 58.00); signal low (46); QC 1; preliminary removal because magnitude and/or context provides clear artifact concern.
MD,1/27/24 7:00,-5.47838,2.4355290000000003,-3.92091,0.1388888888888889,0.76,0.187555,2,50,105.936,keep,"Modest winter-night NEE (-5.48); immediate neighbors 2.44/-3.92; plot context is mixed but bounded (-5.48 to 2.44); signal moderate (50); QC 2; u*=0.188 is low; the later site-specific u* scenario should handle low-turbulence screening symmetrically; preliminary keep of the raw value so u* filtering, rather than asymmetric manual censoring, determines its use."
MD,1/28/24 4:00,-8.75469,3.32003,3.13665,0.083333333,1.85,0.264243,2,57,20.751,keep,Modest winter-night NEE (-8.75); immediate neighbors 3.32/3.14; plot shows an isolated excursion (context -8.81 to 19.34); signal moderate (57); QC 2; preliminary keep to preserve plausible half-hourly negative variability; no decisive artifact pattern.
MD,1/28/24 7:00,-8.80725,3.385567,-2.18473,0.1388888888888889,1.49,0.368561,2,63,5.21822,keep,Modest winter-night NEE (-8.81); immediate neighbors 3.39/-2.18; plot shows an isolated excursion (context -8.81 to 19.34); signal acceptable (63); QC 2; preliminary keep to preserve plausible half-hourly negative variability; no decisive artifact pattern.
MD,2/15/24 6:30,-6.1196,67.0358,-114.3301,0.055555556,0.12,0.525257,0,15,130.07,remove,Modest winter-night NEE (-6.12); immediate neighbors 67.04/-114.33; plot context is unstable/extreme (-114.14 to 66.91); signal very low (15); QC 0; conflicting evidence.
MD,2/15/24 7:30,-12.30777,-114.3301,-4.20988,0.083333333,-1.42,0.756599,1,41,140.074,remove,Moderately large winter-night NEE (-12.31); immediate neighbors -114.33/-4.21; plot context is unstable/extreme (-114.15 to 66.90); signal low (41); QC 1; preliminary removal because magnitude and/or context provides clear artifact concern.
MD,2/15/24 9:00,-26.279,27.153047,14.666800000000002,1.6944444444444444,-0.84,0.158678,0,3,190.175,remove,Very large winter-night NEE (-26.28); immediate neighbors 27.15/14.67; plot context is unstable/extreme (-114.17 to 66.88); signal very low (3); QC 0; u*=0.159 is low; the later site-specific u* scenario should handle low-turbulence screening symmetrically; preliminary removal because magnitude and/or context provides clear artifact concern.
MD,2/15/24 10:00,-15.0313,14.666800000000002,-29.10747,7.305555555555556,-0.53,0.13427,1,30,342.711,remove,Large winter-night NEE (-15.03); immediate neighbors 14.67/-29.11; plot context is unstable/extreme (-114.28 to 31.21); signal low (30); QC 1; u*=0.134 is low; the later site-specific u* scenario should handle low-turbulence screening symmetrically; preliminary removal because magnitude and/or context provides clear artifact concern.
MD,2/15/24 10:30,-29.10747,-15.0313,31.22869,7.305555555555556,-0.53,0.203969,0,13,351.373,remove,Very large winter-night NEE (-29.11); immediate neighbors -15.03/31.23; plot shows a coherent run of 2 half-hours below -5 (context -29.11 to 31.24); signal very low (13); QC 0; preliminary removal because magnitude and/or context provides clear artifact concern.
MD,2/28/24 7:30,-6.422451,-35.55442,1.9303769999999998,0.563959,-3.266,0.812306,2,100,323.873,keep,Modest winter-night NEE (-6.42); immediate neighbors -35.55/1.93; plot context is unstable/extreme (-173.05 to 26.75); signal strong (100); QC 2; conflicting evidence.
MD,3/5/24 2:30,-6.86487,-32.64374,0.98855,0,13.420000000000016,0.285757,1,72,303.956,keep,Modest winter-night NEE (-6.86); immediate neighbors -32.64/0.99; plot shows a coherent run of 2 half-hours below -5 (context -35.17 to 32.17); signal acceptable (72); QC 1; preliminary keep to preserve plausible half-hourly negative variability; no decisive artifact pattern.
